what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1308204976471
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1308204976495
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1308204976496
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1308204976497
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1308204976497
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1308204976517
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1308204976518
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1308204976521
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1308204976538
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1308204976538
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1308204976539
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1308204976548
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1308204976548
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1308204976563
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1308204976563
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1308204976576
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1308204976590
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1308204976606
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1308204976606
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1308204976612
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1308204976619
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1308204976632
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1308204976642
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1308204976653
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1308204976668
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1308204976672
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1308204976673
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1308204976693
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1308204976708
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1308204976709
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1308204976709
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1308204976709
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1308204976717
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1308204976728
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1308204976741
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1308204976742
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1308204976777
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1308204976777
os,sysinfo,,,"win32",1308204976781
arch,sysinfo,,,"x86",1308204976781
ws,sysinfo,,,"win32",1308204976781
locale,sysinfo,,,"ja_JP",1308204976781
processors,sysinfo,,,"2",1308204976781
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1308204976781
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1308204976781
java.specification.name,sysinfo,,,"Java Platform API Specification",1308204976781
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308204976781
java.specification.version,sysinfo,,,"1.6",1308204976781
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1308204976781
java.version,sysinfo,,,"1.6.0_22",1308204976781
java.vm.info,sysinfo,,,"mixed mode",1308204976781
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1308204976781
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1308204976781
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1308204976781
java.vm.specification.version,sysinfo,,,"1.0",1308204976781
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1308204976781
java.vm.version,sysinfo,,,"17.1-b03",1308204976781
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308204978332
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308204978363
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1308204978388
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1308205244727
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1308205244742
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308205245586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205249771
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205252636
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1308205252641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1308205252641
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205258164
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205259722
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1308205259726
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1308205295386
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205295480
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1308205295492
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1308205295492
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1308205295493
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1308205295494
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1308205295502
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1308205295507
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205296849
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1308205304625
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1308205304627
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1308205304729
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205305200
error,log,,,"リポジトリー http://download.eclipse.org/technology/epp/packages/galileo をロードできません",1308205308092
error,log,,,"リポジトリー http://download.eclipse.org/tools/mylyn/update/e3.4/ をロードできません",1308205310574
error,log,,,"リポジトリー http://download.eclipse.org/eclipse/updates/3.5 をロードできません",1308205311551
error,log,,,"リポジトリー http://download.eclipse.org/releases/galileo をロードできません",1308205312378
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.101.R35x_20100105,"org.eclipse.equinox.p2.updatesite",1308205312423
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1308205312449
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1308205324494
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1308205324562
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1308205324671
error,log,,,"操作の詳細",1308205325221
error,log,,,"操作の詳細",1308205325225
error,log,,,"操作の詳細",1308205325234
error,log,,,"操作の詳細",1308205325309
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205330064
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1308205330086
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205331716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205332826
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205334699
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205335816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205338892
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205348265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205350142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205355168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308205368915
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205374838
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205376750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205384656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205389776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1308205389785
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205391100
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205404113
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205412896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205414261
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205417779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205432572
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1308205432575
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1308205432597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1308205432599
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1308205432599
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1308205440765
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308205441199
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308205441405
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1308205441680
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1308205441699
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1308205441713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308205460574
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206185939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206190758
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206205401
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206217223
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1308206217951
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206220980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206255076
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1308206255095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206265241
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206267055
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1308206267065
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206268334
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206275009
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206275143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206276058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206277021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206277312
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1308206277499
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206280208
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1308206284693
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1308206284931
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1308206285056
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206286565
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206303369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206303667
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206316324
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206329289
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206333542
error,log,,,"Failed to load properties file for project 'Muphic'",1308206539687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206539778
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206547530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206561582
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206565429
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206572835
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206581148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206585211
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206590143
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206590230
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206593279
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1308206600192
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308206600448
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206601555
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308206606327
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206612108
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206619473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308206622867
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206625567
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308206627190
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206627725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308206631258
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206649641
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206792921
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206798302
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206807959
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1308206816496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206816854
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206817249
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206817326
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206818686
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206831094
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1308206831119
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206868782
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308206914130
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206915143
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206919092
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206919847
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206920067
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206920145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308206930148
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206931748
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308206936355
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308206980588
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308206985974
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206991124
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308206993516
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308206994525
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308206996712
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308207009771
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308207011594
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308207023405
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308207027580
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308207028717
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308207028809
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308207031275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207033036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207038434
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1308207038443
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207054136
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207061996
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1308207062008
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308207064404
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207085211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308207085320
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308207091870
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1308207101845
